Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,GDP,Population (in 100K),Income composition of resources,Schooling,under-five deaths 
21,2012,1,121.0,0,0.01,33.55888998,348.482762,5.14,0.636,13.2,0
63,2002,1,276.0,8,5.99,145.1022528,1658.31146,148.59,0.7,12.7,9
24,2006,1,75.0,2,8.2,771.1817686,4386.69948,3.26,0.891,15.8,2
17,2006,1,161.0,70,7.1,30.30374691,586.145975,189.12,0.698,13.8,79
97,2013,0,12.0,2,11.63,23.43533487,1378.54911,3.84,0.838,15.4,2
26,2012,1,367.0,46,0.62,57.8242709,973.472574,12.75,0.381,7.3,79
50,2009,1,297.0,29,0.18,24.84763562,436.6895539,15.57,0.376,8.1,46
18,2002,0,157.0,1,10.2,33.26778134,287.534843,78.37,0.723,12.9,1
31,2005,1,97.0,1,4.1,1002.833273,4697.11135,42.48,0.723,12.4,1
3,2012,1,358.0,72,8.24,256.1225243,4598.249988,2.6,0.508,10.3,110
7,2001,0,92.0,0,12.4,3582.848308,24489.73553,8.42,0.837,15.5,0
98,2011,0,85.0,0,11.92,3108.288623,23196.18375,1.56,0.818,16.2,0
13,2009,1,259.0,25,1.16,71.01399249,793.45243,8.94,0.448,9.3,39
125,2007,1,277.0,5,8.86,46.19685449,368.68998,4.66,0.723,14.8,6
68,2006,1,654.0,5,2.61,71.15577609,915.775754,19.66,0.437,10.7,6
99,2002,0,178.0,4,9.62,37.82275031,2124.873613,21.73,0.714,12.0,5
48,2013,1,74.0,0,7.46,2183.106986,21874.8195,19.65,0.86,17.1,0
35,2006,1,178.0,7,6.2,352.9551269,3836.468771,93.71,0.677,12.6,8
59,2010,1,61.0,1,2.63,409.4109292,3661.994,0.76,0.878,15.7,1
56,2005,1,19.0,163,0.06,5.381782562,126.928834,226.71,0.629,11.1,201
64,2003,1,437.0,74,1.49,35.85204668,436.6875357,34.14,0.45,8.2,115
121,2013,1,13.0,3,1.29,594.6453102,4199.47253,11.15,0.72,14.7,3
74,2010,1,131.0,3,0.49,65.56659662,971.356987,281.12,0.764,12.8,4
105,2007,1,132.0,1,9.3,772.8700353,5458.121718,73.82,0.743,13.5,1
117,2013,1,158.0,2,0.01,3.379874844,117.765674,11.84,0.62,12.5,2
63,2012,1,214.0,6,6.82,235.3566066,12387.18982,167.91,0.774,14.7,7
123,2007,1,241.0,6,2.58,0.358651421,26.371428,4.87,0.0,10.4,8
23,2012,1,369.0,50,0.01,68.55839112,1255.648189,21.82,0.496,10.4,76
93,2002,1,327.0,11,0.61,110.9803062,511.665773,58.62,0.428,6.9,14
56,2006,1,191.0,159,0.06,72.0159316,1586.254,229.84,0.632,10.9,194
128,2006,1,161.0,0,1.0,43.19780767,247.97823,2.15,0.572,10.6,0
75,2011,1,271.0,54,0.61,101.8113996,835.88998,15.55,0.404,7.5,90
47,2009,1,271.0,41,1.76,30.72290501,186.76538,23.94,0.542,10.4,60
70,2000,0,2.0,0,9.87,373.2605532,3297.35471,35.0,0.745,14.0,0
32,2009,0,19.0,0,12.21,2160.380199,14157.14416,4.43,0.803,14.2,0
64,2010,1,294.0,61,1.73,56.58984221,967.34773,41.35,0.523,11.1,89
43,2004,1,94.0,3,13.18,5291.234786,33874.74255,62.75,0.857,15.5,4
94,2014,1,147.0,3,0.01,561.7684701,4712.822736,65.53,0.688,12.3,3
104,2007,1,23.0,22,0.32,8.309152927,95.3978522,118.74,0.425,6.8,36
30,2006,1,262.0,2,0.25,77.0283958,648.38717,6.26,0.451,9.9,2
93,2012,1,284.0,10,0.01,31.6357652,271.318741,7.44,0.501,9.9,13
11,2002,0,99.0,1,11.29,320.3177664,2552.3328,13.33,0.875,18.8,1
125,2011,1,24.0,5,8.48,415.1627705,3569.75727,0.46,0.734,14.9,5
102,2011,1,139.0,0,2.15,558.7206486,3942.9827,1.88,0.693,12.9,0
125,2004,1,267.0,5,6.79,180.3537859,1367.352433,4.75,0.7,14.6,6
34,2012,1,263.0,1,0.52,217.2125786,1536.15685,8.81,0.46,6.3,2
0,2003,1,295.0,87,0.01,11.08905273,198.7285436,23.65,0.373,6.5,122
48,2009,1,78.0,0,9.08,372.6854142,2971.973,1.12,0.857,16.2,0
75,2008,1,278.0,55,0.57,102.1413744,689.6784228,141.38,0.36,5.8,94
36,2014,1,121.0,6,3.82,79.11626341,6432.216537,15.93,0.737,14.0,7
29,2001,1,165.0,17,4.43,404.4205858,2395.856551,4.99,0.653,11.4,21
36,2010,1,134.0,7,3.95,367.9285652,4657.32361,14.93,0.703,13.1,8
127,2013,1,185.0,17,0.01,19.1624696,197.551233,0.32,0.681,12.0,19
78,2007,1,161.0,0,3.24,582.5143743,6574.654338,1.24,0.72,13.5,0
52,2004,1,237.0,1,7.84,1.776181042,145.58861,7.52,0.613,11.2,1
63,2007,1,288.0,8,7.44,499.730412,6771.414797,154.84,0.754,14.7,9
52,2002,1,244.0,1,7.73,10.9363388,96.8674827,7.52,0.609,11.0,1
95,2014,1,125.0,8,0.01,973.728675,6491.5245,39.73,0.735,13.4,10
9,2006,1,152.0,164,0.01,42.3304549,494.51466,14.54,0.506,8.4,215
36,2006,1,144.0,8,3.52,19.13983284,335.786541,13.97,0.693,12.8,9
35,2012,1,174.0,6,5.93,857.1307037,5968.876767,1.15,0.706,13.1,7
40,2009,1,156.0,0,15.04,1717.088711,14726.31828,13.35,0.836,16.1,0
107,2010,1,424.0,27,3.84,5.347717533,45.128418,6.46,0.384,8.7,40
57,2004,1,21.0,30,0.32,44.12059646,1391.816923,26.32,0.603,9.8,37
11,2012,0,78.0,0,10.08,664.4738975,4474.5717,111.28,0.886,16.2,1
67,2001,1,11.0,1,2.19,510.6035166,5253.122599,33.6,0.0,15.0,1
121,2012,1,13.0,3,1.3,585.8776761,4137.55421,18.87,0.717,14.6,3
126,2011,1,111.0,0,5.97,417.9117441,14166.4998,33.86,0.78,15.5,1
37,2000,1,218.0,4,2.79,353.6690328,2238.4116,58.68,0.607,11.3,5
59,2003,1,71.0,1,2.32,1731.755747,18946.99942,0.67,0.863,16.0,1
116,2011,1,155.0,10,6.07,748.4451054,5491.159981,6.75,0.72,13.3,11
80,2009,1,235.0,1,4.61,134.1678932,1717.898761,26.68,0.686,13.8,2
12,2012,1,189.0,0,6.66,582.8027185,4673.63848,0.34,0.702,12.5,0
47,2008,1,275.0,41,1.78,161.0106435,1224.41554,23.3,0.53,9.8,61
98,2001,0,11.0,1,12.22,1657.328352,11729.14616,13.63,0.782,15.7,1
14,2012,1,223.0,0,0.01,188.7373664,2422.816,7.53,0.581,12.3,1
91,2006,1,179.0,365,0.03,40.36829999,873.772727,157.94,0.501,6.5,458
19,2011,1,275.0,42,4.51,85.55592906,666.842783,1.68,0.377,6.7,71
101,2002,1,415.0,31,7.82,1.9659778,196.59778,8.54,0.343,7.2,50
15,2009,1,97.0,0,4.75,645.021302,4697.89732,37.47,0.716,13.3,0
16,2008,1,427.0,2,6.56,476.8625872,5623.379566,19.46,0.646,12.1,3
32,2008,0,116.0,0,12.06,2425.403891,15893.8656,4.43,0.8,14.3,0
28,2008,1,97.0,266,4.27,39.22509728,3471.247547,13.25,0.672,11.9,308
112,2012,1,412.0,2,0.01,720.2333929,3851.51547,12.48,0.534,11.3,3
98,2000,0,11.0,1,11.89,167.3280168,1152.39681,12.9,0.777,15.5,1
115,2013,1,163.0,10,0.01,1.0419164,14.214412,8.18,0.617,11.2,11
104,2006,1,236.0,23,0.34,10.43022617,89.838296,115.57,0.422,6.6,38
35,2009,1,157.0,6,6.05,587.8828228,4952.67753,97.68,0.695,12.9,8
115,2004,1,177.0,11,0.38,2.093721752,39.281834,67.13,0.563,10.5,13
92,2001,1,124.0,2,5.43,7.320514461,446.372833,3.9,0.721,12.4,2
78,2014,1,148.0,0,0.01,115.2784282,1153.93822,1.27,0.769,14.7,0
40,2013,1,127.0,0,0.01,261.2914808,1929.7746,13.18,0.856,16.5,0
61,2010,1,138.0,1,3.55,396.6270975,4682.728424,2.82,0.721,12.7,1
92,2010,1,122.0,1,6.94,1199.319976,7937.259931,36.43,0.756,12.8,2
112,2007,1,51.0,3,5.55,43.3664999,347.48798,11.38,0.508,10.5,4
20,2004,1,378.0,24,5.72,11.22655347,127.4296648,71.82,0.279,5.2,38
1,2011,1,88.0,0,5.37,437.0621,4437.17868,2.95,0.738,13.3,1
60,2002,0,72.0,2,9.25,2883.334911,22196.5736,0.58,0.836,15.2,3
44,2011,1,289.0,2,8.9,133.5223672,1716.2258,1.7,0.664,12.5,3
105,2014,1,123.0,1,9.09,8.617208431,62.173221,7.14,0.771,14.3,1
115,2002,1,193.0,12,0.6,10.68147485,189.3878519,64.48,0.543,9.8,15
99,2009,0,158.0,2,10.4,14.96373588,822.18329,23.67,0.795,15.4,3
81,2013,1,19.0,0,0.01,707.144691,7186.429787,0.62,0.799,15.1,0
17,2001,1,179.0,103,7.13,149.4802091,3146.95177,17.78,0.685,14.3,118
98,2008,0,92.0,0,12.35,3652.869332,24815.6884,15.58,0.804,15.8,0
46,2010,0,76.0,2,11.2,7584.078579,41785.55691,81.78,0.907,16.7,3
74,2003,1,138.0,3,0.48,264.2496129,4463.675893,24.69,0.724,12.1,4
24,2005,1,76.0,2,8.0,6333.177967,36189.58838,0.32,0.886,15.8,2
105,2013,1,122.0,1,9.16,880.6403367,6353.826383,71.64,0.766,14.1,1
32,2011,0,14.0,0,12.19,1913.356642,14539.18421,4.29,0.808,14.5,0
84,2012,1,25.0,44,0.55,38.4279083,1171.58257,59.87,0.533,9.1,58
90,2007,1,388.0,542,9.55,104.4746444,1136.829645,146.42,0.477,9.1,863
114,2005,1,127.0,9,0.92,116.2585943,1577.457182,182.95,0.624,11.0,10
31,2001,1,1.0,1,4.29,868.3713593,3981.52847,39.97,0.708,11.7,1
15,2014,1,89.0,0,4.03,732.8662491,5193.94932,0.36,0.742,14.2,0
3,2009,1,369.0,81,7.01,212.9229325,3347.84485,225.5,0.48,8.5,127
30,2009,1,251.0,2,0.17,56.98952474,778.5454199,6.73,0.465,10.3,2
88,2011,1,147.0,3,3.39,321.6132593,1682.957924,0.59,0.62,11.5,3
104,2008,1,225.0,22,0.28,1.08833088,11.33678,12.24,0.435,7.1,34
41,2011,1,249.0,156,1.32,67.77565369,354.8463544,9.47,0.411,8.2,231
62,2014,1,113.0,4,0.41,63.8784522,466.94775,0.89,0.737,13.1,4
80,2008,1,225.0,2,4.26,181.0123284,2139.625631,26.28,0.673,13.4,2
112,2006,1,564.0,3,5.53,437.0802438,2937.36723,1.13,0.502,9.9,4
54,2000,1,174.0,6,2.61,28.80831098,188.783165,65.24,0.551,9.8,8
88,2010,1,154.0,3,3.38,302.7045411,1526.497938,57.38,0.614,11.4,3
101,2006,1,328.0,22,6.88,78.47020226,342.3656294,0.93,0.404,9.3,34
123,2004,1,238.0,6,2.86,186.1013972,1453.917166,4.73,0.0,10.3,8
127,2010,1,183.0,20,2.73,119.4571154,1377.8214,2.86,0.657,11.9,23
31,2012,1,97.0,1,3.34,2568.237059,9985.36959,46.54,0.758,13.6,1
52,2014,1,217.0,0,7.64,4.141293345,43.82321,7.63,0.636,10.3,1
30,2003,1,271.0,2,0.26,45.09010835,544.566526,5.83,0.0,9.2,2
100,2001,1,38.0,21,10.47,2.642527148,21.362386,145.98,0.72,12.5,25
103,2004,1,224.0,0,5.78,9.013493879,693.345683,1.52,0.509,9.8,0
93,2010,1,286.0,10,0.79,18.99961966,1366.879112,7.18,0.485,9.6,14
127,2002,1,186.0,27,1.47,24.99438738,383.3494997,25.27,0.6,11.0,32
108,2014,1,183.0,0,0.01,3.718438799,29.652622,0.58,0.512,9.6,0
79,2002,1,127.0,49,4.77,12.1859723,716.8219,14.36,0.703,11.6,58
5,2001,1,141.0,1,2.86,53.19373012,694.435119,0.36,0.644,11.1,1
0,2000,1,321.0,88,0.01,10.42496,114.56,2.94,0.338,5.5,122
130,2008,1,632.0,30,3.56,20.84342867,325.678573,135.58,0.421,9.7,46
120,2005,1,189.0,0,6.12,1187.949491,12323.1275,12.97,0.745,12.3,0
128,2012,1,138.0,0,0.01,427.9885222,3158.58688,2.47,0.592,10.8,0
76,2014,0,55.0,0,8.49,409.6000248,2618.92599,4.27,0.847,14.3,0
108,2003,1,215.0,0,1.18,16.83170578,744.7657423,4.47,0.453,8.0,0
111,2008,1,196.0,0,4.94,815.4355995,6858.163158,5.15,0.691,11.9,0
113,2013,0,57.0,0,7.3,1212.666327,6283.24522,0.96,0.904,15.8,0
78,2001,1,177.0,0,4.38,70.15536981,3792.182152,11.96,0.673,12.2,0
8,2010,1,13.0,5,1.98,246.5686008,5842.85784,9.54,0.737,11.7,6
31,2011,1,98.0,1,3.41,2429.854745,9186.59639,0.46,0.752,13.4,1
30,2007,1,259.0,2,0.16,9.087638194,72.759313,0.64,0.459,10.0,2
52,2003,1,237.0,1,7.93,16.47949015,986.7958173,7.52,0.611,11.1,1
31,2010,1,16.0,1,3.58,2377.010299,8199.414621,4.55,0.749,13.3,1
112,2009,1,46.0,3,4.9,47.6164523,332.517125,1.19,0.519,10.8,4
100,2013,1,229.0,14,10.58,1529.497771,15543.67653,143.57,0.799,14.6,16
75,2005,1,29.0,57,0.55,60.21211141,487.942556,127.99,0.338,5.8,101
106,2000,1,188.0,0,8.24,601.7608115,7578.85153,0.81,0.0,12.3,0
5,2008,1,14.0,1,3.96,2.8888979,41.26997,0.3,0.721,12.3,1
27,2006,1,91.0,2,7.33,1275.689625,9484.681227,163.2,0.796,14.9,2
61,2007,1,148.0,1,3.64,25.62349238,462.517913,27.75,0.714,12.5,1
0,2010,1,279.0,74,0.01,79.67936736,553.32894,28.83,0.448,9.2,102
95,2007,1,133.0,11,4.29,516.4037021,3611.2147,282.93,0.696,13.2,15
79,2008,1,127.0,37,5.36,159.8772264,9689.52887,113.66,0.735,12.3,43
22,2012,1,186.0,12,0.01,6.914723983,95.244132,147.77,0.54,10.7,14
5,2013,1,123.0,1,3.79,279.4290812,3843.591213,2.89,0.736,12.7,1
89,2014,1,223.0,49,0.01,3.304039899,43.646498,191.48,0.345,5.3,88
92,2007,1,124.0,1,6.16,76.2508038,668.8667,3.45,0.743,12.9,2
18,2007,0,157.0,1,10.89,591.5100978,5932.899677,75.45,0.755,13.5,1
35,2014,1,154.0,6,5.92,1088.244952,6268.692122,1.46,0.712,13.2,7
104,2004,1,247.0,24,0.35,66.02236299,733.581811,19.56,0.408,6.2,42
67,2009,1,95.0,1,1.62,8.140373615,84.268878,41.83,0.746,13.2,1
7,2014,0,66.0,0,12.32,8350.193523,51322.63997,85.42,0.892,15.9,0
22,2011,1,19.0,13,2.12,60.18591771,882.491462,145.38,0.533,10.7,15
117,2011,1,161.0,2,0.5,2.726570602,114.56179,11.32,0.607,12.5,3
0,2011,1,275.0,71,0.01,7.097108703,63.537231,29.79,0.454,9.5,97
120,2002,1,192.0,0,5.12,72.03911741,749.626612,12.78,0.721,11.9,1
58,2010,0,68.0,0,11.88,4509.234803,48538.58776,4.56,0.907,18.2,0
101,2014,1,23.0,12,0.01,7.549797238,76.5699517,113.45,0.488,10.8,16
20,2005,1,369.0,24,5.54,1.747440948,15.57434,74.23,0.286,5.6,37
74,2001,1,144.0,4,0.53,210.2417002,3915.11546,23.7,0.725,11.9,5
51,2012,1,285.0,4,0.01,0.948526366,67.7518833,16.38,0.416,9.1,6
34,2008,1,289.0,1,0.49,171.7686449,1214.77118,8.23,0.427,5.0,2
42,2005,1,214.0,0,2.02,64.39203443,3658.63832,8.22,0.699,13.9,0
129,2011,1,366.0,29,2.57,183.0461695,1644.619672,142.65,0.543,12.0,44
108,2004,1,29.0,0,1.18,195.5259417,818.442619,4.58,0.459,8.1,0
63,2001,1,284.0,8,5.75,12.60883976,149.926751,148.58,0.685,12.3,10
77,2006,1,221.0,8,0.01,55.79836969,944.134851,3.23,0.466,7.2,12
69,2012,1,261.0,9,0.01,48.09891474,415.361958,41.82,0.416,9.6,12
47,2011,1,263.0,40,1.64,225.2219474,1574.978653,251.22,0.554,10.9,58
51,2013,1,279.0,4,0.01,8.20063742,61.566347,16.81,0.415,9.1,6
10,2005,1,252.0,1,11.01,45.65007798,3126.71767,96.64,0.713,14.4,1
0,2008,1,287.0,80,0.03,25.87392536,373.3611163,27.29,0.433,8.7,110
123,2008,1,235.0,6,2.4,34.23979419,394.467675,49.36,0.0,10.5,8
117,2012,1,159.0,2,0.01,30.17998548,1117.77724,1.16,0.618,12.5,2
99,2001,0,179.0,4,9.78,180.1095132,1839.72945,22.13,0.708,11.7,5
94,2009,1,155.0,3,5.39,30.93519548,2599.596259,61.28,0.663,12.1,3
52,2001,1,247.0,1,6.71,15.54978677,925.582546,7.52,0.606,10.9,1
94,2008,1,157.0,3,6.14,34.73924576,359.992184,6.47,0.654,11.9,4
94,2012,1,148.0,3,5.36,441.8446244,3855.537735,63.79,0.679,12.3,3
0,2002,1,3.0,88,0.01,16.88735091,187.84595,219.8,0.341,6.2,122
83,2011,1,47.0,66,0.94,40.80617976,526.5313517,2.49,0.397,9.5,94
31,2009,1,96.0,1,4.07,24.88720369,689.396224,44.88,0.747,13.1,1
93,2004,1,314.0,11,0.58,158.001946,637.3616215,61.62,0.439,7.6,15
79,2012,1,123.0,33,5.29,112.696486,982.532572,12.83,0.748,12.7,38
126,2006,1,117.0,1,6.58,1712.225506,5877.87678,3.33,0.756,15.2,1
5,2007,1,132.0,1,3.99,44.57219966,3138.8873,2.93,0.707,11.7,1
97,2012,0,125.0,2,10.81,230.040097,13145.1484,38.63,0.834,15.3,2
20,2013,1,33.0,22,0.01,40.15128458,282.7555252,0.96,0.398,10.5,32
7,2002,0,9.0,0,12.5,3979.057728,26351.37568,8.82,0.847,16.1,0
70,2004,0,24.0,0,12.1,76.36187737,676.966998,3.38,0.792,16.3,0
6,2011,0,63.0,1,10.3,10986.26527,62245.129,2.23,0.927,19.8,1
16,2012,1,3.0,2,0.01,12.83447357,729.231453,2.89,0.687,12.5,3
105,2009,1,131.0,1,9.85,820.8109098,5821.35397,0.73,0.754,13.6,1
12,2000,1,196.0,0,4.79,219.0239836,3364.423711,2.47,0.668,11.7,0
99,2004,0,165.0,4,9.82,431.3250367,3552.92452,214.52,0.733,12.9,4
102,2009,1,172.0,0,2.88,42.12368374,335.112838,1.85,0.691,12.9,0
36,2008,1,139.0,7,3.76,197.9303077,4274.95265,144.48,0.698,13.0,9
12,2014,1,177.0,0,6.58,670.0920883,4852.223666,3.52,0.705,12.8,0
14,2003,1,273.0,1,0.52,19.15664091,997.7417141,6.23,0.0,8.4,1
52,2008,1,218.0,1,7.32,493.3279293,2576.124957,7.46,0.618,10.7,1
64,2007,1,356.0,66,1.97,59.83361364,839.181117,3.89,0.494,10.1,100
43,2000,1,13.0,3,13.63,3410.284431,22465.64184,69.12,0.844,15.7,4
101,2007,1,295.0,20,6.78,7.409771603,44.853339,9.45,0.424,10.1,30
108,2008,1,193.0,0,1.09,19.74929219,125.79167,0.54,0.489,9.2,0
70,2012,0,176.0,0,15.14,1807.071336,14341.836,29.88,0.83,16.5,0
35,2007,1,164.0,6,6.05,74.8217488,4647.31359,9.54,0.685,12.7,8
58,2014,0,66.0,0,10.75,746.3670453,5553.32623,46.17,0.91,18.6,0
13,2005,1,285.0,25,1.13,7.106997355,61.799977,79.82,0.43,8.5,39
5,2011,1,128.0,1,4.09,260.9963826,3526.978143,28.76,0.729,12.7,1
99,2003,0,174.0,4,8.78,375.1740323,2774.95586,215.74,0.722,12.5,4
83,2002,1,416.0,87,2.16,40.82597077,262.884551,191.4,0.311,6.2,127
3,2014,1,348.0,67,8.33,23.965612,479.31224,26.92,0.527,11.4,101
20,2008,1,35.0,23,4.33,15.99415192,196.2472628,82.12,0.319,7.9,35
79,2005,1,126.0,42,4.93,998.3498049,7986.798439,184.72,0.719,12.2,49
33,2008,0,62.0,0,12.01,239.6409938,3539.7488,1.82,0.844,13.7,0
14,2013,1,219.0,0,0.01,19.79057439,235.882889,7.65,0.589,12.6,1
47,2004,1,34.0,41,1.46,53.23775977,423.1936389,29.87,0.491,7.7,62
62,2000,1,133.0,4,0.49,227.296617,1657.889256,0.51,0.7,12.6,4
75,2006,1,288.0,57,0.53,67.70920683,521.6425796,13.23,0.35,6.1,98
67,2014,1,99.0,1,1.32,140.3771361,8161.4614,5.63,0.763,13.3,1
27,2010,1,89.0,2,7.93,177.4925143,1286.17764,169.93,0.815,15.2,2
77,2011,1,212.0,8,0.01,79.27658464,1393.261593,37.18,0.487,7.7,12
46,2004,0,86.0,3,11.83,5842.374765,34165.9343,82.52,0.877,16.4,3
92,2006,1,125.0,1,5.72,631.1251711,5348.518399,3.39,0.744,12.9,2
46,2009,0,79.0,2,11.22,7641.270645,41732.7725,8.19,0.906,16.7,3
96,2007,1,216.0,62,4.19,137.327474,1672.685433,89.29,0.648,11.4,80
75,2014,1,272.0,52,0.01,46.56231672,825.5729915,169.63,0.43,8.2,85
58,2011,0,7.0,0,11.72,6386.95437,52567.52568,45.77,0.909,18.5,0
71,2011,0,72.0,0,11.5,17028.52798,115761.577,5.18,0.894,13.9,0
96,2011,1,218.0,57,4.96,191.4949779,2352.518156,95.28,0.669,11.5,72
108,2009,1,192.0,0,1.21,244.3976438,1158.282672,0.52,0.494,9.3,0
72,2003,1,268.0,40,0.93,37.12894787,316.7998965,172.79,0.457,8.5,60
101,2008,1,282.0,18,6.39,0.661540371,5.6687264,9.78,0.438,10.4,28
54,2004,1,165.0,5,3.02,188.2499208,1217.657961,7.24,0.571,10.4,7
28,2004,1,11.0,360,3.04,1.58668462,158.668462,1.3,0.622,10.2,427
112,2005,1,63.0,3,5.08,372.1651473,2873.862141,1.16,0.495,9.7,4
80,2001,1,266.0,2,2.87,61.84921903,524.145924,24.2,0.588,9.4,3
104,2013,1,196.0,20,0.26,11.8385319,148.912351,1.41,0.474,8.7,28
42,2013,1,192.0,0,0.01,460.6487805,4763.68956,8.8,0.719,15.0,0
60,2014,0,57.0,2,7.56,4831.644796,35396.66517,6.79,0.877,16.3,2
128,2014,1,134.0,0,0.01,564.8167043,3148.36513,0.26,0.596,10.8,0
88,2004,1,194.0,4,3.81,36.81621175,191.55157,0.54,0.587,11.0,4
114,2000,1,136.0,10,1.41,81.7274712,1177.629268,16.42,0.588,10.0,12
82,2010,1,11.0,20,0.56,183.6592186,2834.2472,32.5,0.603,10.7,23
60,2000,0,77.0,3,9.78,31.50582204,251.2426,56.94,0.823,14.8,3
